Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
Gokfayuen,13.731363,100.58100230000001,Other,Thonglor,4.7,1219,฿฿,"161/7 Soi Thong Lo 9, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJsXo-R1Oe4jAR0uX1KhmJSbI
หอมด่วน เอกมัย,13.7236921,100.58505889999999,Other,Ekkamai,4.5,1299,฿,"klongtannuea (BTS, ถนน เอกมัย แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJJ6tPN66f4jARrTIOV6CN50E
Beast &amp; Butter,13.7320906,100.5828512,Other,Thonglor,4.6,960,฿฿,"270 Soi Thong Lo, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJFftycf2f4jARwnxIgkl4Kn4
fishmonger อารีย์ ari,13.784777799999999,100.54345599999999,Other,Ari,4.4,1062,฿฿,"10, 6 Soi Ari 4, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJi9oe0BSd4jARrjC1zDGgfb4
69 Rock Men ทองหล่อ,13.733638,100.58008439999999,Other,Thonglor,4.6,864,฿฿,"44 11 Soi Akapat Sukhumvit 55 Rd, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJyxHkUZKf4jAROJ5gk1aHKXU
เฝอ 54  ลาดพร้าววังหิน,13.822072299999999,100.59180029999999,Other,Lat Phrao,4.5,929,฿฿,"688 Soi Lat Phrao Wang Hin 60, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ5Yx9yqCd4jARN6YtUbqT5Kg
ร้าน สมศักดิ์,13.7202108,100.58495409999999,Other,Sukhumvit,4.8,720,฿฿,"1319 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJz5JqTwCf4jARL41kMcrveK4
อาหารใต้ บ้านฉลอง Baan Chalong,13.8415068,100.5922842,Other,Lat Phrao,4.5,792,฿฿,"เลขที่ 100 Lat Pla Khao Rd, Khwaeng Chorakhe Bua, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJOV4PX72d4jARnM3B7eq7Y3M
On the Table เซ็นทรัลพลาซ่า พระราม 9,13.758610299999999,100.56625679999999,Other,Rama 9,4.6,700,฿฿,"ซอย รัชดาภิเษก 6 Khwaeng Huai Khwang, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJLzfyHY2e4jARllVQnYrjFYQ
Kha Bangkok Food,13.7201811,100.5378678,Other,Sathorn,4.7,646,฿฿,"460, 1 Thanon Suan Phlu, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJZ_SlWTaf4jARCqruJiHLZUA
zoom sky bar 2 2,13.716429900000001,100.5314439,Other,Sathorn,4.3,824,฿฿,"40th Floor JC Kevin Sathorn Bangkok Hotel 36 Thanon Naradhiwat Rajanagarindra, Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ-6S_kzSf4jARqIsHuSX1HAQ
Hanazen,13.7796556,100.5385587,Other,Ari,4.6,630,฿฿,"42 Soi Ari 5, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJIwTfLqie4jARJBhb2gaWe8c
ครัวคุณอิ้น ซอยประดิษฐมนูธรรม 23,13.8190254,100.6240257,Other,Bueng Kum,4.3,769,฿฿,"23 Pradit Manutham Rd, Khwaeng Nawamin, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJrbqTiX5iHTERHwc96Whq9fg
Mellow Restaurant &amp; Bar Penny&apos;s Balcony ทองหล่อ 16,13.734555199999999,100.58294599999999,Other,Sukhumvit,4.4,594,฿฿,"16 Soi Thong Lo, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJkxPaAlOe4jARSq4RQholm-I
เครป พรพิมล (เครปป้าเฉื่อย/เครปชาติหน้า),13.8192676,100.59213530000001,Other,Lat Phrao,4.5,531,฿฿,"33, 311 Thanon Chok Chai 4, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJj7kUbqKd4jARgpX-Ob9VRuk
ร้านโกวใหญ่,13.81449,100.5913231,Other,Lat Phrao,4.4,563,฿,"Soi Lat Phrao Wang Hin 36, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJQ4vOg6Sd4jARNjjX_FEOfi4
